[manga-translator.ModelMangaOCR] prob: 0.9998981952667237 だが．．．その人間は fg: (3, 3, 1) bg: (3, 3, 1)
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>なんだ！？
<|2|>爆発！？
<|3|>敵襲です！反政府軍が街中に火を放ちました！
[manga-translator.ModelMangaOCR] prob: 0.9999871253967285 確かにそれが fg: (3, 5, 0) bg: (3, 5, 0)
[manga-translator.ModelMangaOCR] prob: 0.9998915791511537 よさそうだな fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999958276748658 この隙に fg: (0, 2, 1) bg: (0, 2, 1)
[manga-translator.ModelMangaOCR] prob: 0.999552071094513 街に入ろう fg: (2, 4, 1) bg: (2, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9988422393798829 ちょっといいか？ fg: (2, 3, 1) bg: (2, 3, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999585151672363 門を開けて fg: (2, 3, 0) bg: (2, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9882882237434387 皆を避難させるんだ！！ fg: (2, 3, 1) bg: (2, 3, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999792575836182 奴らは fg: (2, 3, 0) bg: (2, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9997599720954896 俺が食い止める！ fg: (2, 1, 0) bg: (2, 1, 0)
[manga-translator.ModelMangaOCR] prob: 0.999972701072693 くそ fg: (8, 9, 4) bg: (8, 9, 4)
[manga-translator.ModelMangaOCR] prob: 0.9999836087226868 奴らの好きには fg: (1, 3, 0) bg: (1, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9996497035026551 させんぞ！ fg: (4, 4, 2) bg: (4, 4, 2)
[manga-translator.ModelMangaOCR] prob: 0.9942144751548768 なんだと！？ fg: (7, 6, 1) bg: (7, 6, 1)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>なんだと！？
<|2|>くそ奴らの好きにはさせんぞ！
<|3|>門を開けて皆を避難させるんだ！！
<|4|>奴らは俺が食い止める！
<|5|>ちょっといいか？
<|6|>この隙に街に入ろう
<|7|>確かにそれがよさそうだな
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to timeout. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to timeout. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[manga-translator.ModelMangaOCR] prob: 0.9985935091972352 ．．．そうか fg: (5, 7, 2) bg: (5, 7, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999826550483704 助けてくれて fg: (1, 1, 0) bg: (1, 1, 0)
[manga-translator.ModelMangaOCR] prob: 0.9997741580009462 ありがとう fg: (3, 3, 1) bg: (3, 3, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999757409095764 本当に助かりました fg: (2, 2, 0) bg: (2, 2, 0)
[manga-translator.ModelMangaOCR] prob: 0.9998355507850648 ありがとう fg: (5, 6, 3) bg: (5, 6, 3)
[manga-translator.ModelMangaOCR] prob: 0.9996101260185243 ございます！ fg: (3, 4, 0) bg: (3, 4, 0)
[manga-translator.ModelMangaOCR] prob: 0.9990252256393434 危険は少ないだろう。 fg: (6, 5, 2) bg: (6, 5, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999331831932069 魔族領であれば fg: (4, 4, 2) bg: (4, 4, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999876618385316 色々と fg: (3, 3, 0) bg: (3, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999382495880127 助かった fg: (5, 5, 2) bg: (5, 5, 2)
[manga-translator.ModelMangaOCR] prob: 0.9936260581016542 え．．．？ fg: (7, 10, 6) bg: (7, 10, 6)
[manga-translator.ModelMangaOCR] prob: 0.9995020627975465 それと．．． fg: (4, 5, 1) bg: (4, 5, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999889135360719 ここまででいい fg: (2, 5, 1) bg: (2, 5, 1)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>それと．．．ここまででいい
<|2|>え．．．？
<|3|>色々と助かった
<|4|>魔族領であれば危険は少ないだろう。
<|5|>助けてくれてありがとう
<|6|>本当に助かりましたありがとうございます！
<|7|>．．．そうか
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[manga-translator.ModelMangaOCR] prob: 0.9987082481384278 早く街の外へ fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9998264312744142 避難するんだ！！ fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.99998676776886 これから fg: (3, 4, 0) bg: (3, 4, 0)
[manga-translator.ModelMangaOCR] prob: 0.9998549222946168 どうするかだが．．． fg: (1, 2, 0) bg: (1, 2, 0)
[manga-translator.ModelMangaOCR] prob: 0.9991025924682618 急げ！ fg: (5, 2, 0) bg: (5, 2, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999712705612184 さて fg: (2, 4, 0) bg: (2, 4, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999964833259583 世話になった fg: (2, 2, 0) bg: (2, 2, 0)
[manga-translator.ModelMangaOCR] prob: 0.8521223068237305 元気でも fg: (4, 7, 4) bg: (4, 7, 4)
[manga-translator.ModelMangaOCR] prob: 0.9996463656425477 もう奴隷商人 fg: (3, 4, 2) bg: (3, 4, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999837279319764 なんかに fg: (3, 4, 0) bg: (3, 4, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999693036079407 捕まるなよ fg: (6, 5, 2) bg: (6, 5, 2)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>世話になった
<|2|>もう奴隷商人なんかに捕まるなよ
<|3|>元気でも
<|4|>さて
<|5|>これからどうするかだが．．．
<|6|>急げ！
<|7|>早く街の外へ避難するんだ！！
[manga-translator.ModelMangaOCR] prob: 0.9999898672103883 「俺が下手に fg: (1, 1, 0) bg: (1, 1, 0)
[manga-translator.ModelMangaOCR] prob: 0.9998648762702942 介入したら fg: (6, 6, 2) bg: (6, 6, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999775290489198 かえって場を荒らす fg: (3, 4, 2) bg: (3, 4, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999700784683229 だけだろうしな fg: (3, 3, 0) bg: (3, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9997857809066774 さっきの fg: (1, 3, 0) bg: (1, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.999971628189087 門番によると fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999483823776245 この騒動は fg: (3, 6, 2) bg: (3, 6, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999737143516542 反政府軍の fg: (1, 1, 1) bg: (1, 1, 1)
[manga-translator.ModelMangaOCR] prob: 0.9997147321701051 仕業らしいが．．． fg: (5, 6, 2) bg: (5, 6, 2)
[manga-translator.ModelMangaOCR] prob: 0.9621585607528688 ぐああっ！！ fg: (1, 3, 3) bg: (1, 3, 3)
[manga-translator.ModelMangaOCR] prob: 0.988179385662079 面倒ごとに fg: (3, 3, 2) bg: (3, 3, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999238848686219 巻き込まれる前に fg: (3, 5, 2) bg: (3, 5, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999508261680604 私たちも早く fg: (2, 3, 0) bg: (2, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999317526817323 行きましょう fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999759197235109 そうするか fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9992545843124391 んー fg: (5, 5, 3) bg: (5, 5, 3)
[manga-translator.ModelMangaOCR] prob: 0.999987781047821 危ないことからは fg: (3, 3, 0) bg: (3, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.999980092048645 遠ざかるのが fg: (2, 5, 1) bg: (2, 5, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999541640281678 正解ですわ fg: (5, 5, 2) bg: (5, 5, 2)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>面倒ごとに巻き込まれる前に私たちも早く行きましょう
<|2|>危ないことからは遠ざかるのが正解ですわ
<|3|>んーそうするか
<|4|>さっきの門番によるとこの騒動は反政府軍の仕業らしいが．．．
<|5|>俺が下手に介入したらかえって場を荒らすだけだろうしな
<|6|>ぐああっ！！
[manga-translator.ModelMangaOCR] prob: 0.9510800838470459 は fg: (1, 5, 2) bg: (1, 5, 2)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>は
[manga-translator.ModelMangaOCR] prob: 0.9999210834503175 待て fg: (0, 0, 0) bg: (0, 0, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999773502349855 避難したければ fg: (2, 3, 1) bg: (2, 3, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999781847000122 その二人を置いていって fg: (2, 3, 0) bg: (2, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999925494194031 もらおうか fg: (3, 4, 0) bg: (3, 4, 0)
[manga-translator.ModelMangaOCR] prob: 0.9854429960250856 あー．．．．． fg: (6, 9, 4) bg: (6, 9, 4)
[manga-translator.ModelMangaOCR] prob: 0.9999849200248718 俺たちもちょうど避難 fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9998557567596437 するところなんで．．． fg: (2, 3, 1) bg: (2, 3, 1)
[manga-translator.ModelMangaOCR] prob: 0.999992072582245 まだここにも fg: (1, 2, 0) bg: (1, 2, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999747276306153 残ってるじゃねえか fg: (2, 2, 0) bg: (2, 2, 0)
[manga-translator.ModelMangaOCR] prob: 0.9984514713287355 ．．．なんだ？ fg: (7, 6, 2) bg: (7, 6, 2)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>．．．なんだ？
<|2|>まだここにも残ってるじゃねえか
<|3|>あー．．．．．俺たちもちょうど避難するところなんで．．．
<|4|>避難したければその二人を置いていってもらおうか
<|5|>待て
[manga-translator.ModelMangaOCR] prob: 0.9717618227005006 ああそうだ fg: (5, 6, 3) bg: (5, 6, 3)
[manga-translator.ModelMangaOCR] prob: 0.9998613595962526 なぁ．．．お前らは fg: (3, 5, 1) bg: (3, 5, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999749660491944 反政府軍って fg: (2, 1, 1) bg: (2, 1, 1)
[manga-translator.ModelMangaOCR] prob: 0.9987297654151918 奴か？ fg: (4, 5, 2) bg: (4, 5, 2)
[manga-translator.ModelMangaOCR] prob: 0.9993164539337159 ひぇ．．．．．． fg: (5, 5, 3) bg: (5, 5, 3)
[manga-translator.ModelMangaOCR] prob: 0.9999697804450989 お前たちなら fg: (3, 5, 1) bg: (3, 5, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999573230743409 いい金になりそうだ fg: (2, 3, 1) bg: (2, 3, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999651312828064 革命には金が fg: (2, 5, 2) bg: (2, 5, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999856948852539 必要でね fg: (4, 5, 2) bg: (4, 5, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999459385871888 そのための礎に fg: (1, 3, 1) bg: (1, 3, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999850988388062 なってもらおうか fg: (4, 5, 2) bg: (4, 5, 2)
[manga-translator.ModelMangaOCR] prob: 0.9996978640556337 若少な妖精とワンディーネに fg: (1, 2, 1) bg: (1, 2, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999843835830688 出くわすとは運がいい fg: (3, 4, 1) bg: (3, 4, 1)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>若少な妖精とワンディーネに出くわすとは運がいい
<|2|>革命には金が必要でねそのための礎になってもらおうか
<|3|>お前たちならいい金になりそうだ
<|4|>ひぇ．．．．．．
<|5|>なぁ．．．お前らは反政府軍って奴か？
<|6|>ああそうだ
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[manga-translator.ModelMangaOCR] prob: 0.9999876022338867 魔族なら fg: (4, 4, 0) bg: (4, 4, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999936819076539 喜んでその身を fg: (3, 4, 1) bg: (3, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9990959763526918 捧げるべきだろう fg: (3, 3, 2) bg: (3, 3, 2)
[manga-translator.ModelMangaOCR] prob: 0.999992847442627 正常な国家を fg: (3, 3, 0) bg: (3, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999551177024842 作り出すための fg: (2, 3, 1) bg: (2, 3, 1)
[manga-translator.ModelMangaOCR] prob: 0.9985465407371522 礎になれるんだぞ？ fg: (5, 4, 2) bg: (5, 4, 2)
[manga-translator.ModelMangaOCR] prob: 0.9994719028472902 ．．．魔族のための fg: (2, 4, 1) bg: (2, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.999972939491272 国家を作るのに fg: (3, 4, 2) bg: (3, 4, 2)
[manga-translator.ModelMangaOCR] prob: 0.9985150694847108 同じ魔族を売るのか？ fg: (3, 1, 1) bg: (3, 1, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999949932098389 それが我々 fg: (1, 0, 0) bg: (1, 0, 0)
[manga-translator.ModelMangaOCR] prob: 0.9998248219490052 反政府軍だ！ fg: (1, 2, 1) bg: (1, 2, 1)
[manga-translator.ModelMangaOCR] prob: 0.999983549118042 腐った政府を打ち倒し fg: (2, 1, 0) bg: (2, 1, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999921321868898 真に魔族のための fg: (1, 2, 0) bg: (1, 2, 0)
[manga-translator.ModelMangaOCR] prob: 0.9996826648712159 国家を作り上げる！ fg: (2, 1, 1) bg: (2, 1, 1)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>腐った政府を打ち倒し真に魔族のための国家を作り上げる！
<|2|>それが我々反政府軍だ！
<|3|>．．．魔族のための国家を作るのに同じ魔族を売るのか？
<|4|>正常な国家を作り出すための礎になれるんだぞ？
<|5|>魔族なら喜んでその身を捧げるべきだろう
[manga-translator.ModelMangaOCR] prob: 0.9999756813049316 反政府軍ってのは fg: (1, 1, 0) bg: (1, 1, 0)
[manga-translator.ModelMangaOCR] prob: 0.999931037425995 名ばかりだな fg: (3, 3, 0) bg: (3, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999946355819702 偉そうなことを fg: (3, 3, 0) bg: (3, 3, 0)
